Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	200	1650449531	958.92	-46.848	219.6	-6.341464	0.4878049	1.707317	-671	-569	-318	0.01123577	0.6410718	-0.04345836	0.7661672
5	200	1650449531	988.2	-64.416	233.508	-6.341464	0.7317073	1.219512	-671	-569	-318	0.01141994	0.6403394	-0.04397717	0.7667471
5	200	1650449531	966.24	-38.064	240.096	-6.585366	0.6097561	0.9756098	-671	-567	-319	0.0108306	0.6396985	-0.04333628	0.7673269
5	200	1650449531	966.24	-51.24	211.548	-6.707317	0.3658537	0.8536586	-671	-567	-319	0.01073108	0.6395459	-0.04290903	0.7674795
5	200	1650449531	948.672	-68.076	248.148	-6.829268	0.4878049	0.3658537	-672	-568	-317	0.01093467	0.6394238	-0.04358043	0.7675405
5	200	1650449531	983.808	-68.808	191.784	-6.829268	0.9756098	0.6097561	-672	-568	-317	0.01096189	0.6400037	-0.0441908	0.7670217
5	200	1650449531	992.592	-52.704	230.58	-6.829268	0.9756098	0.6097561	-671	-569	-318	0.01083885	0.6404309	-0.0438551	0.766686
5	200	1650449531	945.012	-57.096	214.476	-6.829268	1.463415	0.8536586	-671	-569	-318	0.01091284	0.639668	-0.04376354	0.7673269
5	200	1650449531	951.6	-60.024	218.136	-6.707317	1.585366	0.7317073	-671	-568	-318	0.01103505	0.6393017	-0.04373302	0.7676321
5	200	1650449531	958.188	-62.952	198.372	-6.829268	1.707317	0.8536586	-671	-568	-318	0.01099446	0.6396069	-0.04409925	0.7673574
5	200	1650449531	963.312	-55.632	237.9	-6.707317	1.829268	1.097561	-671	-568	-319	0.0114824	0.6395764	-0.04388562	0.7673879
5	200	1650449531	954.528	-77.592	204.228	-6.707317	2.073171	1.097561	-671	-568	-319	0.01182508	0.6403089	-0.04431288	0.7667471
5	200	1650449531	960.384	-70.272	242.292	-6.463415	1.95122	1.097561	-672	-568	-319	0.01129398	0.6400647	-0.04428236	0.7669607
5	200	1650449531	950.136	-58.56	163.968	-6.463415	1.95122	0.8536586	-672	-568	-319	0.01057442	0.6407971	-0.04443495	0.7663503
5	200	1650449531	950.136	-50.508	226.188	-6.219512	2.073171	0.9756098	-671	-567	-318	0.01154452	0.6401868	-0.04403821	0.7668691
5	200	1650449531	955.992	-48.312	194.712	-6.097561	2.195122	0.8536586	-671	-567	-318	0.01086357	0.6412854	-0.04416028	0.7659535
5	200	1650449531	963.312	-60.756	221.796	-5.731708	1.829268	0.8536586	-672	-568	-317	0.01300149	0.6409497	-0.04422132	0.7661977
5	200	1650449531	958.188	-57.096	227.652	-5.853659	1.707317	0.7317073	-672	-568	-317	0.01072553	0.6408887	-0.04412977	0.7662892
5	200	1650449531	986.736	-60.024	199.836	-5.97561	1.585366	0.8536586	-672	-568	-319	0.01209667	0.6410108	-0.04464858	0.7661366
5	200	1650449531	977.952	-66.612	220.332	-6.463415	1.341463	1.097561	-672	-568	-319	0.01234541	0.6407056	-0.04477065	0.7663808
5	200	1650449531	978.684	-55.632	218.868	-6.585366	1.219512	0.6097561	-672	-567	-320	0.01149537	0.640614	-0.04474014	0.7664723
5	200	1650449531	972.828	-53.436	215.208	-6.585366	1.097561	0.8536586	-672	-567	-320	0.01125697	0.6396374	-0.04464858	0.7672964
5	200	1650449531	947.94	-62.952	221.796	-6.95122	0.8536586	0.8536586	-672	-568	-318	0.01211882	0.6397595	-0.04477065	0.7671743
5	200	1650449531	969.168	-49.044	211.548	-6.707317	1.463415	0.8536586	-672	-568	-318	0.01014873	0.6392102	-0.04525895	0.7676321
5	200	1650449531	997.716	-54.168	215.94	-6.585366	1.463415	1.097561	-672	-568	-318	0.01069771	0.639729	-0.04504532	0.7672048
5	200	1650449531	973.56	-33.672	183.732	-6.097561	1.463415	0.8536586	-672	-568	-318	0.01202005	0.6408277	-0.0446791	0.7662892
5	200	1650449531	945.012	-66.612	230.58	-6.219512	1.585366	1.585366	-671	-568	-317	0.01212865	0.6402478	-0.04510636	0.7667471
5	200	1650449531	977.22	-49.776	197.64	-6.097561	1.829268	1.585366	-671	-568	-317	0.01169839	0.6407971	-0.0446791	0.7663198
5	200	1650449531	977.952	-73.2	237.9	-5.97561	1.95122	1.463415	-671	-569	-319	0.01120656	0.6402173	-0.04525895	0.7667776
5	200	1650449531	974.292	-79.056	206.424	-6.219512	2.073171	1.585366	-672	-568	-319	0.01024227	0.6405225	-0.0463271	0.7664723
5	200	1650449531	955.26	-52.704	240.096	-6.341464	1.95122	1.463415	-672	-568	-319	0.01014873	0.6396985	-0.04611347	0.7671743
5	200	1650449532	986.004	-67.344	221.064	-6.707317	1.829268	1.463415	-671	-567	-320	0.01308831	0.6409802	-0.0458388	0.7660756
5	200	1650449532	959.652	-52.704	202.764	-6.829268	1.707317	1.341463	-671	-567	-320	0.01066981	0.6411023	-0.04577776	0.7660146
5	200	1650449532	966.972	-49.044	230.58	-6.829268	1.707317	1.219512	-672	-567	-320	0.01092376	0.6400647	-0.04593036	0.7668691
5	200	1650449532	972.096	-65.88	195.444	-6.829268	1.707317	1.463415	-672	-567	-320	0.01338104	0.640553	-0.04611347	0.7664113
5	200	1650449532	945.012	-68.808	237.9	-6.829268	1.585366	1.585366	-672	-567	-319	0.0112702	0.6398206	-0.04669332	0.7670217
5	200	1650449532	982.344	-54.168	202.032	-6.707317	1.463415	1.707317	-672	-567	-319	0.01292332	0.6400952	-0.04651021	0.7667776
5	200	1650449532	966.24	-84.912	210.816	-6.707317	1.463415	1.463415	-672	-568	-319	0.01193546	0.6398206	-0.04702902	0.7669912
5	200	1650449532	975.024	-58.56	221.796	-6.463415	1.341463	1.707317	-672	-568	-319	0.01026553	0.6398816	-0.04709006	0.7669607
5	200	1650449532	972.096	-66.612	208.62	-6.341464	1.463415	1.463415	-672	-567	-319	0.01248225	0.638966	-0.04754784	0.7676626
5	200	1650449532	967.704	-66.612	174.948	-5.97561	1.829268	1.585366	-672	-567	-319	0.01192796	0.6402783	-0.04776147	0.7665639
5	200	1650449532	975.024	-57.828	198.372	-5.731708	1.585366	1.341463	-672	-568	-320	0.01150055	0.6409497	-0.04718162	0.7660451
5	200	1650449532	948.672	-64.416	226.188	-6.097561	1.463415	1.219512	-672	-568	-320	0.0100721	0.6406751	-0.04727317	0.7662892
5	200	1650449532	952.332	-61.488	216.672	-6.219512	1.341463	1.341463	-672	-568	-320	0.01079753	0.6405835	-0.04736473	0.7663503
5	200	1650449532	965.508	-79.788	193.98	-5.853659	1.463415	0.9756098	-672	-568	-320	0.01145641	0.6409802	-0.04727317	0.7660146
5	200	1650449532	982.344	-81.984	264.984	-5.487805	0.8536586	1.341463	-672	-566	-324	0.01107818	0.6405835	-0.04779199	0.7663198
5	200	1650449532	980.148	-70.272	224.724	-5.97561	0.9756098	1.341463	-672	-566	-324	0.01233816	0.6401563	-0.04782251	0.7666555
5	200	1650449532	998.448	-71.736	215.208	-5.731708	0.9756098	1.463415	-671	-567	-319	0.01261524	0.6400342	-0.04742577	0.7667776
5	200	1650449532	980.88	-72.468	234.24	-5.853659	0.7317073	1.219512	-671	-567	-319	0.01228006	0.6389355	-0.04751732	0.7676931
5	200	1650449532	942.816	-64.416	243.024	-6.097561	0.8536586	1.341463	-672	-566	-319	0.01101342	0.6384472	-0.0474868	0.7681203
5	200	1650449532	973.56	-61.488	205.692	-5.97561	0.8536586	1.341463	-672	-566	-319	0.01077543	0.6389965	-0.04705954	0.7676931
5	200	1650449532	973.56	-62.22	243.756	-6.341464	0.8536586	1.463415	-672	-566	-320	0.01276554	0.6385998	-0.04696799	0.7679983
5	200	1650449532	980.88	-63.684	192.516	-6.585366	0.7317073	1.829268	-672	-566	-320	0.01131507	0.6398206	-0.04718162	0.7669912
5	200	1650449532	989.664	-77.592	232.044	-6.463415	0.7317073	1.219512	-672	-567	-320	0.01119858	0.6392712	-0.04721214	0.767449
5	200	1650449532	976.488	-87.84	202.764	-6.341464	0.8536586	1.463415	-672	-567	-320	0.01142776	0.6402783	-0.04788354	0.7665639
5	200	1650449532	973.56	-26.352	221.796	-6.341464	1.097561	1.463415	-672	-566	-318	0.01164221	0.6403699	-0.04709006	0.7665334
5	200	1650449532	979.416	-74.664	227.652	-6.219512	1.341463	1.341463	-672	-566	-318	0.01321069	0.6405225	-0.04757836	0.7663503
5	200	1650449532	962.58	-84.912	211.548	-6.219512	1.463415	1.95122	-672	-567	-318	0.01097547	0.6398816	-0.04840236	0.7668691
5	200	1650449532	969.9	-65.88	226.188	-6.341464	1.219512	1.463415	-672	-567	-318	0.01126227	0.6393322	-0.04834132	0.7673269
5	200	1650449532	985.272	-65.88	214.476	-6.341464	0.9756098	1.341463	-672	-567	-319	0.01302439	0.6395459	-0.04846339	0.7671133
5	200	1650449532	976.488	-67.344	227.652	-6.341464	1.219512	1.341463	-672	-567	-319	0.01241042	0.6390271	-0.04821924	0.767571
5	200	1650449532	969.9	-60.024	194.712	-6.341464	1.097561	1.341463	-672	-567	-320	0.0123285	0.6398206	-0.04791406	0.7669302
5	200	1650449532	979.416	-79.056	214.476	-6.219512	1.341463	1.097561	-672	-567	-320	0.01322873	0.6399121	-0.04840236	0.7668081
5	200	1650449532	979.416	-60.024	224.724	-6.219512	1.707317	1.341463	-671	-567	-319	0.01202005	0.6395153	-0.04815821	0.7671743
5	200	1650449532	976.488	-63.684	208.62	-6.463415	1.463415	0.9756098	-671	-567	-319	0.0119828	0.6394543	-0.04800561	0.7672353
5	200	1650449532	974.292	-64.416	202.764	-6.341464	1.829268	0.9756098	-672	-568	-320	0.01273048	0.6401258	-0.04812769	0.7666555
5	200	1650449532	958.188	-66.612	232.776	-6.097561	1.829268	0.8536586	-672	-568	-320	0.01320392	0.6398511	-0.04776147	0.7668996
5	200	1650449532	970.632	-57.096	220.332	-5.853659	1.95122	0.9756098	-672	-567	-320	0.01271408	0.6394238	-0.04724265	0.7672964
5	200	1650449532	958.188	-60.024	207.888	-5.97561	1.95122	1.219512	-672	-567	-320	0.01374579	0.6400037	-0.04702902	0.7668081
5	200	1650449532	963.312	-68.808	228.384	-5.487805	1.829268	1.097561	-673	-567	-320	0.01322197	0.6398206	-0.04718162	0.7669607
5	200	1650449532	970.632	-71.736	215.208	-5.487805	2.073171	0.9756098	-673	-567	-320	0.01166778	0.6397595	-0.04742577	0.7670217
5	200	1650449532	955.992	-74.664	192.516	-5.731708	2.317073	0.8536586	-672	-566	-319	0.01268827	0.6395459	-0.04757836	0.7671743
5	200	1650449532	940.62	-78.324	229.116	-5.609756	2.317073	0.8536586	-672	-566	-319	0.01245596	0.6390881	-0.04788354	0.7675405
5	200	1650449532	958.92	-53.436	224.724	-5.853659	1.95122	0.6097561	-672	-567	-325	0.01314737	0.6393628	-0.04794458	0.7672964
5	200	1650449532	961.848	-76.128	201.3	-5.97561	1.95122	0.3658537	-672	-567	-325	0.01271408	0.640553	-0.04828028	0.7662892
5	200	1650449532	962.58	-58.56	210.816	-5.97561	1.829268	0.3658537	-672	-568	-319	0.01255367	0.6401563	-0.04873806	0.7665944
5	200	1650449532	954.528	-99.552	212.28	-5.97561	2.195122	0.4878049	-672	-568	-319	0.01173908	0.6407666	-0.05001984	0.7660146
5	200	1650449532	951.6	-74.664	191.784	-5.487805	2.682927	0.4878049	-672	-566	-320	0.009360493	0.641438	-0.05032502	0.7654653
5	200	1650449532	966.24	-96.624	208.62	-5.243903	2.926829	0.4878049	-672	-566	-320	0.01077543	0.641377	-0.05035554	0.7654958
5	200	1650449532	980.88	-56.364	205.692	-5.731708	1.95122	0.7317073	-672	-567	-320	0.01219726	0.6416517	-0.04977569	0.7652822
5	200	1650449532	960.384	-58.56	247.416	-5.365854	1.585366	0.8536586	-672	-567	-320	0.01109699	0.6408582	-0.04992828	0.7659535
5	200	1650449532	964.044	-79.056	216.672	-5	1.219512	0.8536586	-672	-567	-320	0.01265299	0.6404309	-0.05035554	0.7662587
5	200	1650449532	983.808	-68.076	216.672	-4.756098	1.341463	0.9756098	-672	-567	-320	0.01078925	0.6404309	-0.05032502	0.7662892
5	200	1650449532	955.26	-78.324	202.032	-4.512195	1.097561	0.7317073	-672	-568	-320	0.01132033	0.641438	-0.05038606	0.7654347
5	200	1650449532	954.528	-88.572	196.908	-4.756098	1.463415	0.7317073	-672	-568	-320	0.01081408	0.6415296	-0.05072176	0.7653432
5	200	1650449532	946.476	-40.992	196.176	-5	1.707317	0.6097561	-672	-567	-320	0.01055749	0.6426283	-0.04974517	0.7644886
5	200	1650449532	960.384	-57.096	217.404	-5.609756	1.95122	0.4878049	-672	-567	-320	0.01224116	0.6423231	-0.04907376	0.7647634
5	200	1650449532	966.972	-63.684	195.444	-5.365854	1.585366	0.6097561	-671	-567	-320	0.01169329	0.6419263	-0.04916532	0.765099
5	200	1650449532	955.992	-63.684	208.62	-5.487805	1.707317	0.8536586	-671	-567	-320	0.01242482	0.6429029	-0.04904325	0.764275
5	200	1650449532	957.456	-44.652	223.992	-5.97561	1.707317	0.6097561	-672	-566	-320	0.01314737	0.6420484	-0.04910428	0.764977
5	200	1650449532	953.796	-51.24	170.556	-6.097561	1.829268	0.9756098	-672	-566	-320	0.01254417	0.6422926	-0.04892117	0.7647939
5	200	1650449532	975.756	-96.624	196.176	-6.463415	1.707317	0.9756098	-671	-567	-320	0.01219726	0.6420484	-0.04934843	0.764977
5	200	1650449532	975.024	-51.24	209.352	-6.219512	1.95122	1.097561	-671	-567	-320	0.01276554	0.6424451	-0.04876858	0.7646718
5	200	1650449532	977.952	-71.736	244.488	-6.097561	1.95122	1.219512	-671	-567	-319	0.01299002	0.6412244	-0.04849391	0.7657094
5	200	1650449532	957.456	-67.344	233.508	-5.853659	1.95122	1.219512	-672	-566	-320	0.0136107	0.6407056	-0.04843288	0.7661366
5	200	1650449532	964.044	-74.664	221.796	-6.097561	1.707317	0.7317073	-672	-566	-320	0.01189794	0.6395153	-0.04818873	0.7671743
5	200	1650449532	969.9	-60.756	215.208	-5.97561	1.585366	0.7317073	-672	-566	-320	0.01454226	0.6397901	-0.04770043	0.7669302
5	200	1650449532	969.9	-63.684	218.136	-5.853659	1.463415	0.3658537	-672	-566	-320	0.01460769	0.6389965	-0.04751732	0.7676015
5	200	1650449532	972.096	-84.912	230.58	-5.853659	1.707317	0.6097561	-672	-565	-320	0.0133051	0.6387524	-0.04773095	0.7678152
5	200	1650449532	944.28	-54.9	223.26	-5.731708	1.585366	0.4878049	-672	-565	-320	0.01450943	0.6385083	-0.04818873	0.7679678
5	200	1650449532	952.332	-66.612	228.384	-6.097561	1.463415	0.2439024	-672	-566	-320	0.01437738	0.6382336	-0.0479751	0.7682119
5	200	1650449532	967.704	-60.756	229.116	-5.487805	1.341463	0.2439024	-672	-566	-320	0.01419169	0.6387219	-0.04788354	0.7678152
5	200	1650449532	954.528	-83.448	238.632	-5.609756	1.585366	0.6097561	-672	-567	-321	0.01356245	0.6384167	-0.04821924	0.7680593
5	200	1650449532	991.128	-81.984	226.188	-5.487805	1.341463	0.3658537	-672	-567	-321	0.01289331	0.6385083	-0.04864651	0.7679678
5	200	1650449532	980.88	-71.736	240.828	-5.97561	1.707317	0.2439024	-673	-567	-320	0.01376312	0.6387219	-0.04849391	0.7677847
5	200	1650449532	986.736	-60.756	206.424	-6.097561	1.463415	0.4878049	-673	-567	-320	0.01269531	0.6385693	-0.04886013	0.7679067
5	200	1650449532	972.096	-49.776	196.176	-6.219512	1.707317	0.3658537	-671	-568	-320	0.01301753	0.6389965	-0.04846339	0.767571
5	200	1650449532	954.528	-62.952	252.54	-6.585366	1.829268	0.3658537	-671	-568	-320	0.01405877	0.638844	-0.04824976	0.7676931
5	200	1650449532	951.6	-73.932	213.012	-6.341464	1.463415	0.1219512	-672	-567	-321	0.01298773	0.6387219	-0.04870754	0.7677847
5	200	1650449532	947.208	-57.828	215.208	-6.341464	1.707317	0.4878049	-672	-567	-321	0.01458319	0.6390271	-0.04809717	0.7675405
5	200	1650449532	973.56	-56.364	227.652	-6.097561	1.95122	0.6097561	-671	-566	-321	0.01389458	0.6389965	-0.04773095	0.7676015
5	200	1650449532	979.416	-59.292	199.836	-5.97561	2.073171	0.7317073	-671	-566	-321	0.01407783	0.6393933	-0.04776147	0.7672659
5	200	1650449532	963.312	-46.848	193.98	-5.609756	2.317073	0.6097561	-671	-567	-319	0.01364132	0.6400037	-0.04705954	0.7668081
5	200	1650449532	959.652	-65.88	208.62	-5.121951	2.195122	0.4878049	-671	-567	-319	0.01355585	0.6400037	-0.04757836	0.7667776
5	200	1650449532	976.488	-71.736	202.032	-5	2.195122	0.7317073	-672	-567	-320	0.01424828	0.6412549	-0.04773095	0.7657094
5	200	1650449532	952.332	-76.128	213.744	-4.756098	1.829268	0.4878049	-672	-567	-320	0.01463012	0.640553	-0.04724265	0.7663198
5	200	1650449532	998.448	-45.384	223.26	-4.878049	1.95122	-0.1219512	-673	-567	-321	0.01482639	0.6406751	-0.04651021	0.7662587
5	200	1650449532	961.848	-74.664	185.196	-5.121951	1.829268	0.4878049	-673	-567	-321	0.01469313	0.641438	-0.04709006	0.7655873
5	200	1650449532	952.332	-57.828	233.508	-5	1.829268	0.1219512	-673	-567	-321	0.0140078	0.6407971	-0.04709006	0.7661366
5	200	1650449532	960.384	-68.808	198.372	-4.756098	1.829268	0.2439024	-673	-567	-321	0.01383224	0.6408582	-0.04730369	0.7660756
5	200	1650449532	973.56	-57.096	232.044	-4.878049	1.829268	0.2439024	-672	-567	-320	0.01440637	0.6406446	-0.04705954	0.7662587
5	200	1650449532	969.168	-61.488	216.672	-5	1.707317	0.3658537	-672	-567	-320	0.01488858	0.6405835	-0.04724265	0.7662892
5	200	1650449532	948.672	-73.932	204.228	-5	1.95122	0.2439024	-671	-567	-322	0.01437323	0.6409192	-0.04730369	0.7660146
5	200	1650449532	963.312	-94.428	189.588	-5.487805	2.195122	0.3658537	-671	-567	-322	0.01361946	0.6419874	-0.04834132	0.7650685
5	200	1650449532	966.972	-56.364	208.62	-5.365854	2.195122	0.1219512	-672	-568	-320	0.01490858	0.641438	-0.04800561	0.7655263
5	200	1650449532	949.404	-43.92	202.032	-5.365854	2.073171	0.2439024	-672	-568	-320	0.01492656	0.6420789	-0.04770043	0.7650075
5	200	1650449532	969.9	-86.376	205.692	-5.487805	2.073171	0.2439024	-671	-567	-320	0.01312923	0.6416517	-0.04858547	0.7653432
5	200	1650449532	945.012	-61.488	232.044	-5.121951	2.195122	0	-671	-567	-320	0.01289099	0.6412854	-0.04867702	0.7656484
5	200	1650449532	958.92	-98.088	196.176	-5.487805	2.439024	-0.2439024	-671	-567	-321	0.01297625	0.6418043	-0.04901273	0.7651906
5	200	1650449532	969.9	-57.096	207.156	-5.121951	2.439024	-0.1219512	-671	-567	-321	0.01374145	0.6421095	-0.04861598	0.7649465
5	200	1650449532	958.92	-62.952	198.372	-5	2.317073	-0.2439024	-672	-568	-320	0.01284467	0.6418348	-0.04864651	0.7651906
5	200	1650449532	950.136	-65.148	205.692	-5.121951	2.439024	-0.3658537	-672	-568	-320	0.01242961	0.641377	-0.04806665	0.7656178
5	200	1650449532	996.984	-42.456	217.404	-5.121951	2.195122	-0.3658537	-671	-567	-321	0.01309286	0.6411633	-0.04782251	0.765801
5	200	1650449532	945.012	-67.344	211.548	-4.756098	2.317073	-0.3658537	-671	-567	-321	0.01437323	0.6400952	-0.04855495	0.766625
5	200	1650449532	980.88	-70.272	202.764	-5.121951	2.073171	-0.1219512	-671	-567	-321	0.01452175	0.6404004	-0.04834132	0.7663808
5	200	1650449532	964.776	-49.044	224.724	-5	1.95122	-0.2439024	-671	-567	-321	0.01314057	0.6396374	-0.04818873	0.7670522
5	200	1650449532	973.56	-66.612	213.012	-4.878049	1.707317	-0.2439024	-672	-567	-321	0.01246074	0.6393628	-0.04812769	0.7672964
5	200	1650449532	961.116	-76.86	208.62	-4.878049	1.95122	0	-672	-567	-321	0.01313604	0.6391796	-0.04843288	0.7674184
5	200	1650449532	973.56	-68.808	254.004	-4.878049	1.707317	0.6097561	-672	-567	-321	0.01400142	0.6375316	-0.04861598	0.7687613
5	200	1650449532	962.58	-64.416	235.704	-5	2.073171	0	-672	-568	-321	0.01302439	0.6369518	-0.04828028	0.7692801
5	200	1650449532	945.012	-76.86	226.188	-4.878049	2.073171	0.3658537	-672	-568	-321	0.01204482	0.6369823	-0.04861598	0.7692496
5	200	1650449532	963.312	-76.128	228.384	-5	2.073171	0.7317073	-673	-567	-322	0.01234299	0.6370434	-0.04870754	0.7691885
5	200	1650449532	966.24	-77.592	220.332	-5	2.195122	0.7317073	-673	-567	-322	0.01299461	0.6368297	-0.04892117	0.7693411
5	200	1650449532	956.724	-46.116	206.424	-5.121951	2.195122	0.7317073	-672	-568	-320	0.01263649	0.6374706	-0.04834132	0.7688528
5	200	1650449532	963.312	-56.364	210.084	-5.121951	1.95122	0.8536586	-672	-568	-320	0.01250133	0.637257	-0.04828028	0.7690359
5	200	1650449532	945.744	-51.24	221.064	-5	1.95122	0.3658537	-672	-568	-321	0.01395878	0.63802	-0.04751732	0.7684255
5	200	1650449532	973.56	-44.652	211.548	-4.878049	1.829268	0.8536586	-672	-568	-321	0.01383224	0.6382336	-0.0471511	0.7682729
5	200	1650449532	957.456	-77.592	232.044	-4.756098	1.829268	0.8536586	-670	-567	-320	0.01376745	0.6378674	-0.0471511	0.7685782
5	200	1650449532	986.736	-71.736	208.62	-5.121951	1.829268	1.097561	-670	-567	-320	0.01257265	0.6379589	-0.04724265	0.7685171
5	200	1650449532	960.384	-46.848	225.456	-5.365854	1.585366	0.7317073	-672	-568	-320	0.01389458	0.6386608	-0.0468154	0.7679372
5	200	1650449532	978.684	-55.632	213.012	-5.365854	1.585366	0.7317073	-672	-568	-320	0.01437738	0.6392712	-0.04684591	0.7674184
5	200	1650449532	953.064	-65.88	231.312	-5.243903	1.707317	0.7317073	-671	-568	-319	0.01469313	0.6390576	-0.0466628	0.7676015
5	200	1650449532	976.488	-49.776	224.724	-5.243903	1.463415	0.6097561	-671	-568	-319	0.01410533	0.6393628	-0.0461745	0.7673879
5	200	1650449532	979.416	-51.24	222.528	-4.878049	1.707317	0.8536586	-672	-569	-321	0.01503002	0.6394238	-0.04605243	0.7673269
5	200	1650449532	991.128	-81.252	226.92	-4.878049	1.585366	0.4878049	-672	-569	-321	0.01450121	0.6391186	-0.04638813	0.767571
5	200	1650449532	966.24	-73.932	202.764	-5	1.707317	0.6097561	-671	-568	-321	0.01287712	0.6388745	-0.04669332	0.7677847
5	200	1650449532	974.292	-79.788	210.084	-4.878049	2.073171	1.097561	-671	-568	-321	0.01298773	0.6385998	-0.04690695	0.7679983
5	200	1650449532	972.096	-78.324	220.332	-5.121951	2.073171	0.6097561	-672	-569	-326	0.01255842	0.637318	-0.04794458	0.7690054
5	200	1650449532	955.26	-66.612	222.528	-5.487805	1.829268	0.8536586	-672	-569	-326	0.01205224	0.6368603	-0.04779199	0.7694021
5	200	1650449532	939.156	-48.312	214.476	-5.243903	2.073171	0.8536586	-672	-568	-321	0.01401844	0.6372265	-0.04678487	0.7691275
5	200	1650449532	942.816	-60.756	258.396	-5.243903	2.073171	1.097561	-672	-568	-321	0.01412433	0.636433	-0.04651021	0.7697989
5	200	1650449532	953.064	-52.704	236.436	-5.243903	2.439024	1.219512	-671	-568	-322	0.01301295	0.6369518	-0.04629658	0.7694021
